CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SatisfactionScore,Churn
CUST0960,Male,0,No,No,16,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,45.04,681.29,1,Yes
CUST0961,Male,0,Yes,No,31,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,19.27,595.88,2,Yes
CUST0962,Male,0,No,No,40,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,57.04,2288.6,3,No
CUST0963,Female,0,Yes,Yes,5,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card,75.25,364.84,3,No
CUST0964,Male,0,No,No,26,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,51.32,1324.73,4,No
CUST0965,Male,0,Yes,No,19,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,76.87,1451.52,2,No
CUST0966,Male,1,Yes,No,24,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,76.57,1828.1,4,No
CUST0967,Male,0,Yes,No,65,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Bank transfer,19.31,1255.27,4,No
CUST0968,Female,0,Yes,No,8,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,90.33,725.22,3,No
CUST0969,Female,1,No,No,52,No,No,No service,No service,No service,No service,No service,No service,One year,Yes,Mailed check,18.25,906.99,5,No
CUST0970,Male,0,No,No,60,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.47,4781.26,2,No
CUST0971,Female,0,No,No,37,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,67.55,2493.55,4,No
CUST0972,Male,0,Yes,Yes,2,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,46.65,131.96,5,No
CUST0973,Male,0,Yes,Yes,69,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card,65.1,4468.07,5,No
CUST0974,Male,0,Yes,No,54,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,18.79,997.31,4,No
CUST0975,Female,0,Yes,Yes,0,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Electronic check,18.25,18.25,3,No
CUST0976,Female,0,No,Yes,69,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,39.29,2719.27,1,Yes
CUST0977,Female,0,Yes,No,44,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,71.11,3089.82,4,No
CUST0978,Female,1,Yes,No,46,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,44.32,2022.14,3,Yes
CUST0979,Female,0,Yes,No,25,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,18.25,468.08,2,No
CUST0980,Female,0,Yes,Yes,13,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Mailed check,21.23,257.03,3,No
CUST0981,Female,0,No,Yes,53,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,67.73,3617.09,5,No
CUST0982,Female,0,No,Yes,70,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,66.07,4615.82,2,No
CUST0983,Female,0,Yes,No,45,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,85.37,3823.66,2,No
CUST0984,Male,0,Yes,No,30,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,54.55,1648.7,1,No
CUST0985,Female,0,Yes,No,58,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,57.19,3349.17,1,No
CUST0986,Female,1,Yes,Yes,28,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,55.6,1565.13,4,No
CUST0987,Female,0,Yes,No,16,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.11,762.97,3,No
CUST0988,Female,0,No,No,13,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,58.42,792.99,4,No
CUST0989,Female,0,No,No,35,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,20.9,713.06,1,Yes
CUST0990,Female,0,No,No,57,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,104.13,5954.18,5,No
CUST0991,Female,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,88.7,2009.63,1,No
CUST0992,Female,0,Yes,Yes,62,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,67.55,4196.6,3,No
CUST0993,Female,0,No,Yes,24,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,70.42,1688.65,5,No
CUST0994,Female,0,No,No,58,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.65,5340.56,4,No
CUST0995,Female,0,No,Yes,31,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,93.5,2921.95,4,No
CUST0996,Male,0,Yes,Yes,17,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,84.71,1451.47,1,No
CUST0997,Male,0,No,Yes,36,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,95.6,3447.57,1,No
CUST0998,Female,0,Yes,Yes,25,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.19,1189.92,4,No
CUST0999,Female,0,No,No,8,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer,43.14,346.36,4,No
CUST1000,Male,0,No,No,63,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,76.26,4803.16,2,No
CUST1001,Female,0,No,No,71,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,55.57,3974.32,3,No
CUST1002,Male,0,Yes,No,19,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,72.77,1413.89,2,No
CUST1003,Male,0,No,No,53,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.69,3213.74,2,No
CUST1004,Male,0,Yes,No,29,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,77.12,2241.23,4,No
CUST1005,Male,1,Yes,No,52,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,84.0,4369.63,3,No
CUST1006,Male,0,Yes,No,62,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Mailed check,36.57,2235.11,4,No
CUST1007,Female,1,No,Yes,10,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,46.07,453.97,2,Yes
CUST1008,Male,0,Yes,No,30,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card,90.82,2756.59,2,Yes
CUST1009,Female,0,Yes,No,48,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,77.62,3710.76,4,No
CUST1010,Female,0,No,No,18,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,40.32,768.05,1,Yes
CUST1011,Male,0,Yes,No,11,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.37,830.51,1,Yes
CUST1012,Male,1,No,No,14,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.52,1233.31,4,Yes
CUST1013,Female,0,Yes,No,30,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.13,2175.12,5,No
CUST1014,Male,0,Yes,Yes,42,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,748.16,5,No
CUST1015,Male,0,No,No,36,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,47.18,1693.18,1,No
CUST1016,Female,0,Yes,No,28,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,61.82,1759.79,3,No
CUST1017,Female,0,Yes,No,25,No,No,No service,No service,No service,No service,No service,No service,One year,Yes,Bank transfer,18.25,443.96,2,No
CUST1018,Male,0,No,Yes,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer,71.07,92.29,3,Yes
CUST1019,Female,0,No,No,14,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,92.2,1263.26,1,Yes
CUST1020,Male,0,No,No,3,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,21.64,40.96,4,No
CUST1021,Male,0,Yes,Yes,49,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.42,2606.61,5,No
CUST1022,Male,0,Yes,No,37,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,76.19,2818.79,1,Yes
CUST1023,Female,1,No,Yes,22,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,55.76,1215.95,3,No
CUST1024,Female,1,No,No,58,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,61.08,3569.89,3,No
CUST1025,Female,0,No,No,27,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card,52.03,1429.73,1,No
CUST1026,Female,0,No,No,65,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,18.25,1204.67,2,No
CUST1027,Female,0,No,Yes,7,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,65.19,444.93,3,No
CUST1028,Male,0,No,No,28,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,94.63,2643.9,2,No
CUST1029,Male,0,Yes,Yes,10,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,32.69,333.13,2,No
CUST1030,Male,1,No,Yes,17,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,83.45,1432.54,4,No
CUST1031,Male,0,Yes,Yes,54,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,92.41,4979.97,1,No
CUST1032,Female,1,Yes,Yes,49,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.67,3809.24,1,No
CUST1033,Male,0,No,No,13,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,66.24,866.47,2,No
CUST1034,Female,0,No,Yes,8,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.97,793.5,4,Yes
CUST1035,Male,0,Yes,No,10,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card,79.62,811.29,3,Yes
CUST1036,Female,1,Yes,No,62,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,27.37,1666.8,3,No
CUST1037,Female,0,Yes,No,66,No,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Bank transfer,18.25,1200.23,1,No
CUST1038,Male,0,No,No,52,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Electronic check,32.01,1645.94,2,No
CUST1039,Male,0,No,No,38,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Mailed check,18.25,704.86,4,No
CUST1040,Male,0,Yes,No,55,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,100.83,5564.11,4,No
CUST1041,Male,0,Yes,Yes,27,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.29,2196.86,3,No
CUST1042,Female,0,No,No,38,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Electronic check,34.38,1301.08,3,No
CUST1043,Male,0,Yes,Yes,24,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,81.29,1952.34,5,Yes
CUST1044,Male,0,No,Yes,20,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,23.24,468.98,5,No
CUST1045,Female,0,No,Yes,9,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,67.25,592.45,2,Yes
CUST1046,Male,0,Yes,No,42,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,81.75,3409.13,5,No
CUST1047,Male,0,No,Yes,14,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer,82.19,1109.66,4,Yes
CUST1048,Male,0,Yes,No,47,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Electronic check,39.18,1866.8,5,No
CUST1049,Male,0,Yes,Yes,20,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,63.86,1287.13,1,No
CUST1050,Male,0,No,No,59,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,90.79,5363.86,1,No
CUST1051,Female,1,Yes,Yes,49,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,86.23,4250.57,3,No
CUST1052,Male,0,No,Yes,22,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,64.33,1390.15,3,No
CUST1053,Male,0,No,No,12,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,81.96,948.81,2,Yes
CUST1054,Male,0,Yes,Yes,68,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,80.93,5510.92,1,Yes
CUST1055,Male,0,Yes,No,3,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,76.4,235.07,2,Yes
CUST1056,Male,0,Yes,No,71,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,52.18,3670.15,2,No
CUST1057,Female,0,Yes,Yes,8,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,731.19,5,No
CUST1058,Male,0,Yes,No,34,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.0,2440.0,3,No
CUST1059,Female,0,Yes,Yes,20,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.96,1423.06,2,No
CUST1060,Female,0,Yes,No,57,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,63.61,3619.1,2,No
CUST1061,Male,0,No,Yes,17,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,21.4,314.97,3,No
CUST1062,Male,0,No,No,71,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.78,5865.55,3,No
CUST1063,Male,0,No,Yes,42,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer,68.34,2856.19,1,No
CUST1064,Male,0,Yes,No,5,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,83.39,428.09,3,No
CUST1065,Female,0,Yes,No,66,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,79.24,5226.68,5,No
CUST1066,Male,1,No,No,11,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,81.81,912.69,1,Yes
CUST1067,Male,0,No,No,11,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,96.68,1012.49,2,Yes
CUST1068,Male,0,Yes,No,65,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.69,4318.07,5,No
CUST1069,Male,0,No,No,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.27,92.39,5,Yes
CUST1070,Male,0,No,Yes,14,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,85.7,1193.62,1,Yes
CUST1071,Male,0,No,Yes,22,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,69.33,1542.17,2,No
CUST1072,Female,0,Yes,Yes,28,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,81.41,2243.39,1,Yes
CUST1073,Female,0,No,No,6,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,54.41,341.08,4,No
CUST1074,Male,0,No,No,27,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,61.95,1659.87,4,No
CUST1075,Male,0,No,No,13,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,222.53,1,Yes
CUST1076,Male,0,No,Yes,43,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,92.39,3992.59,2,No
CUST1077,Female,0,No,No,29,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,93.53,2735.61,2,No
CUST1078,Male,1,No,Yes,31,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.25,2539.44,3,No
CUST1079,Female,0,Yes,No,69,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Credit card,25.74,1816.83,5,No
CUST1080,Male,0,No,No,5,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,80.49,427.79,1,Yes
CUST1081,Male,1,No,No,26,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,58.02,1492.61,5,No
CUST1082,Male,0,No,No,23,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,70.69,1628.7,5,No
CUST1083,Male,0,Yes,No,33,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Credit card,18.25,595.05,4,No
CUST1084,Female,0,Yes,Yes,39,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Electronic check,28.23,1141.55,4,No
CUST1085,Female,0,No,No,46,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,21.23,998.68,1,No
CUST1086,Male,0,No,Yes,23,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,71.06,1630.6,1,No
CUST1087,Male,0,No,No,64,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.67,2876.44,2,No
CUST1088,Female,0,No,No,17,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,71.99,1199.19,1,No
CUST1089,Female,1,No,Yes,43,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,82.72,3561.97,2,No
CUST1090,Female,0,No,Yes,56,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Bank transfer,22.85,1260.84,2,No
CUST1091,Female,0,No,No,27,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,71.89,1907.26,1,Yes
CUST1092,Male,0,No,No,70,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,70.55,4954.19,2,No
CUST1093,Female,0,No,No,22,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,38.62,867.81,5,No
CUST1094,Male,0,Yes,Yes,33,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.69,1813.91,2,No
CUST1095,Female,1,Yes,Yes,10,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,67.45,670.84,5,No
CUST1096,Female,0,No,No,34,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,18.25,595.17,5,No
CUST1097,Female,0,Yes,No,41,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,72.93,2966.9,5,No
CUST1098,Female,0,Yes,Yes,27,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,80.55,2155.46,3,No
CUST1099,Female,1,Yes,No,23,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card,72.22,1656.39,3,No
CUST1100,Male,0,Yes,Yes,7,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,97.07,701.01,2,Yes
CUST1101,Male,0,Yes,No,52,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,60.91,3188.53,1,No
CUST1102,Female,0,Yes,No,71,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,65.21,4596.94,2,No
CUST1103,Female,1,No,No,3,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.89,243.81,3,Yes
CUST1104,Male,1,No,No,4,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,87.77,336.68,4,No
CUST1105,Female,1,Yes,No,48,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.3,4715.77,4,Yes
CUST1106,Female,0,Yes,Yes,29,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.92,1256.0,2,No
CUST1107,Male,0,No,Yes,71,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Electronic check,19.07,1349.05,3,No
CUST1108,Female,0,Yes,No,62,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,18.25,1129.24,5,No
CUST1109,Female,1,No,No,46,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,23.99,1130.46,3,Yes
CUST1110,Male,0,No,No,25,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,65.82,1647.27,2,No
CUST1111,Male,0,No,No,56,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,18.25,1013.39,3,No
CUST1112,Male,0,Yes,No,36,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,18.44,675.28,4,No
CUST1113,Female,0,No,Yes,6,No,No,No service,No service,No service,No service,No service,No service,One year,No,Bank transfer,18.25,130.68,5,No
CUST1114,Male,0,Yes,No,39,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,45.26,1771.07,2,No
CUST1115,Male,1,No,No,38,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,65.69,2510.0,2,No
CUST1116,Male,1,No,No,61,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Credit card,29.48,1795.37,1,No
CUST1117,Male,0,Yes,No,52,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,82.44,4285.24,5,No
CUST1118,Male,0,Yes,Yes,3,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card,75.93,230.05,2,Yes
CUST1119,Male,0,Yes,No,24,No,No,No service,No service,No service,No service,No service,No service,One year,Yes,Electronic check,18.25,422.94,3,No
CUST1120,Female,0,No,No,6,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,75.43,441.22,3,Yes
CUST1121,Female,0,Yes,No,27,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,74.31,2033.93,3,No
CUST1122,Male,0,No,Yes,68,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,88.01,6024.84,3,No
CUST1123,Male,0,Yes,Yes,66,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Bank transfer,26.94,1809.88,2,No
CUST1124,Male,1,No,Yes,19,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.44,1425.89,4,Yes
CUST1125,Female,0,No,Yes,10,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.14,703.0,5,Yes
CUST1126,Female,0,No,No,66,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,58.25,3820.69,3,No
CUST1127,Female,0,No,No,6,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,32.28,196.37,2,No
CUST1128,Female,0,Yes,No,22,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,78.09,1661.81,2,Yes
CUST1129,Female,0,Yes,No,60,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,1083.22,3,No
CUST1130,Female,0,No,No,70,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Mailed check,21.25,1515.64,1,No
CUST1131,Female,0,Yes,Yes,33,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,61.03,2033.64,2,Yes
CUST1132,Female,1,Yes,No,18,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,88.43,1581.56,5,No
CUST1133,Female,0,Yes,No,57,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,57.25,3254.58,5,No
CUST1134,Male,0,Yes,Yes,8,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.51,471.42,1,Yes
CUST1135,Male,0,Yes,Yes,47,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.38,3655.57,2,No
CUST1136,Male,0,No,No,40,No,No,No service,No service,No service,No service,No service,No service,Two year,No,Electronic check,22.77,900.14,1,No
CUST1137,Male,0,Yes,No,47,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Electronic check,18.96,886.43,2,No
CUST1138,Female,0,No,No,44,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.11,3161.52,2,No
CUST1139,Female,0,Yes,Yes,24,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,66.64,1572.73,1,Yes
CUST1140,Male,1,No,No,24,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,89.73,2149.13,4,No
CUST1141,Female,0,Yes,No,18,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,59.79,1070.3,3,No
CUST1142,Male,0,No,Yes,38,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,51.02,1913.55,3,Yes
CUST1143,Female,0,No,No,26,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,19.13,510.3,3,No
CUST1144,Male,0,Yes,Yes,62,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Credit card,21.34,1332.75,1,No
CUST1145,Female,0,No,No,67,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.97,5304.9,2,No
CUST1146,Female,0,No,Yes,18,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,313.14,2,Yes
CUST1147,Male,0,No,Yes,27,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,83.71,2220.5,5,No
CUST1148,Female,0,No,Yes,32,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,82.15,2638.15,2,No
CUST1149,Male,0,Yes,Yes,9,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.6,793.12,4,No
CUST1150,Male,0,No,No,29,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.63,1421.46,3,No
CUST1151,Male,0,Yes,Yes,21,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,31.33,632.79,4,No
